,ID,body,header
154,71335,"אדוני היושב ראש, יושבת פה היועצת המשפטית של הוועדה והיא תאשר: אני, בהסכמה, הורדתי הבוקר בוועדת הכספים שלוש, ארבע או חמש הסתייגויות, כי ברגע שהיועצת המשפטית אמרה: זה נושא חדש, אני ויתרתי עליהן והן ירדו מסדר היום. הייתה הסכמה שהסמכות היא בידי היועצת המשפטית. בנושאים שלא היו בתוך הדיון, שלא עלו בתוך הוועדה. היו תקופות שהיו מכניסים בתוך חוק ההסדרים חוקים שלמים: לבטל אותם, לחוקק אותם וכולי. אגב, אני הורדתי הסתייגות שכל חברי ועדת הכספים חתמו עליה. כולל היושב ראש. משום שהבנתי שאם עומדים בכלל שחוק ההסדרים הוא לא סל שלתוכו כל אחד זורק מה שהוא רוצה בכל נושא, צריך לשמור על הכלל הזה.

 אם ועדת הכנסת תקבל את זה, מנימוקים פוליטיים – זה בסדר גמור. אני יודע שנושא חדש הוא הרבה פעמים מנימוקים פוליטיים – לא יהיה שום תוקף מוסרי לאף אחד לבוא ולהגיד משהו. אז סליחה. אני מבקש, את כל החוקים שאני הורדתי רק הבוקר, לשים על השולחן. נתווכח שם. על תיקון חוק הפנסיה ועל חוקים אחרים, שהופיעו כבר בכתובים. ואני הורדתי אותם.

 לגבי הדבר המהותי, בייגה אמר ואני לא רוצה להאריך בזה. זה לא נושא שולי. עובדה שהממשלה לא הכריעה בו. זה נושא מהותי, שיש לו משמעויות בהיקפים שאני לא בטוח שאנחנו, מי שעוסק בנושאים הללו, מבין כרגע את כל משמעויותיהם. אומר הביטוח הלאומי: יש לזה משמעויות נוספות. תתכבד הממשלה ביום ראשון הבא, תניח על שולחן הכנסת. אני מתחייב לתמוך בשחרור מחובת הנחה - - -",חיים אורון
155,71335,"זה לא חוק, ג'ומס, זו הודעה.",אברהם בייגה שוחט
156,71335,"רגע. היא רוצה בחוק, שיהיה בחוק.",חיים אורון
157,71335,"תביאו לי את יושב ראש ועדת הכספים לחדר. נו, אתם לא מבינים שאני לא יכול להתקדם בדיון? אני מקבל פה ציטוטים שאין לי ספק שהם נכונים, אבל יחד עם זה, מבחינת סדרי הפרוטוקול, אני צריך לשמוע מה יש ליושב ראש ועדת הכספים להגיד על זה. הרי איש לא מעלה על דעתו בכלל סביב השולחן הזה לערער או לפקפק אחרי מה שאומר ג'ומס. אבל יושב ראש ועדת הכספים, בשביל הפרוטוקול.

 אוה. סוף סוף.","היו""ר רוני בר-און"
158,71335,"עוד דבר, אדוני היושב ראש: שום דבר לא ייפגע. אם הממשלה תחליט להאריך את תחולתו של החוק הקיים עד סוף ינואר, אדם אחד לא ישלם יותר מס מאשר אם נבצע את זה הלילה. ואם הממשלה תקבל החלטה אחרת, חלקית, שונה, עם גדות אחרים, היא תתכבד ותביא את זה. זה התפקיד של הממשלה.",חיים אורון
159,71335,"אוקי. אדוני יושב ראש ועדת הכספים, אני מקדם אותך בברכה, ואני מתנצל בשם כל הבית הזה על זה שהיינו צריכים להביא אותך - - -","היו""ר רוני בר-און"
160,71335,אני עפר לרגליך.,יושב ראש ועדת הכספים אברהם הירשזון
161,71335,"אמרתי לך כבר פעם: אתה אומר את זה לכל כך הרבה אנשים, אני לא מוכן להיות בחברה כזאת, של כל אלה שאתה עפר לרגליהם.

 על סדר הדיון הבקשה שלך להכריע בשאלת הנושא החדש. יש פה שתי עמדות ברורות ושתי עמדות לא ברורות. ועל זה יש עוד איזושהי בקשה או אמירה של חבר הכנסת אורון, שאני מבקש את תשובתך עליה.

 העמדה האחת היא של הביטוח הלאומי שמבקש לראות בזה נושא חדש וזו גם עמדתה של האופוזיציה, כפי שהובעה על ידי חברי הכנסת שוחט ואורון. על זה שמענו את דעתו של חבר הכנסת רצאבי, שאומר שזה לא נושא חדש, אנחנו עדיין לא יודעים את עמדת האוצר. שמענו את גורדון שזה לא נושא חדש, שזה נראה להם נושא חדש, הם שינו את דעתם בין לבין, ועכשיו הלכו לקרוא למר יוגב שיביע את דעתו של האוצר באופן סופי.

 הנה מר יוגב. מר יוגב, מה עמדת האוצר: נושא חדש ולא נושא חדש.","היו""ר רוני בר-און"
162,71335,"ואם השתנתה עמדת האוצר, למה השתנתה.",אברהם בייגה שוחט
163,71335,"חבר הכנסת שוחט, בבקשה. נער הייתי וגם זקנתי. תדע שאני אדע גם לשאול את השאלה הזאת. אם השתנתה, למה השתנתה.

 עכשיו אני מבקש את עמדתך לרגע זה, לצורך קבלת ההחלטות פה. חדש, לא חדש, אם השמעת בוועדה דעה אחרת, ואם שינית את דעתך, למה שינית את דעתך. אחר כך חבר הכנסת הירשזון, כאשר תביע את עמדתך שלך, תתבקש לענות לי גם על מה שהציג פה חבר הכנסת ג'ומס, שהוא היום, במהלך הדיון, הסיר לפחות שלוש הסתייגויות – אמרתי נכון – מתוך הכוונה שלא להבעיר את תבערת הנושא החדש ולאפשר להתקדם הלאה. גם על העניין הזה אבקש את תשובתך.

 בבקשה, מר יוגב.","היו""ר רוני בר-און"
164,71335,"ברמה המהותית, פנה אלינו רצאבי כבר לפני מספר שבועות, שאל את עמדתנו. עמדתנו היא בעד השינוי. חד משמעית עמדתנו היא בעד השינוי. כשאחד מאנשי בוועדה אמר נושא חדש, זה היה בטעות. אני בדיוק הייתי שעה בדברים שקשורים למשא ומתן עם ההסתדרות, וזאת הייתה טעות. באופן מהותי אנחנו בעד.",אורי יוגב
165,71335,"בעד השינוי, נגד זה שזה יוכרז נושא חדש.","היו""ר רוני בר-און"
166,71335,"ואמירתנו שזה נושא חדש, בטעות מקורה. עם זאת, אין בתשובה למה שאמר ג'ומס וזה מה שאברהם מחליט.",אורי יוגב
167,71335,"אני לא ביקשתי ממך תשובה למה שאמר ג'ומס. במסגרת כללי המשחק הפרלמנטרי הזה אתה לא מחויב לקונססיות של חברי הכנסת וגם לא יכול לתפוס עליהם טרמפ. אתה לא לוקח אותם בתור התחייבות.

 עכשיו, אברהם, תיתן קודם את התשובה שלך, בבקשה. אני מבקש לדעת את עמדתך. גם תיתן לי את עמדתך לשאלת נושא חדש, לא נושא חדש - -","היו""ר רוני בר-און"
168,71335,אני מצטרף לדעתו של יוגב בעניין הזה.,יושב ראש ועדת הכספים אברהם הירשזון
169,71335,"מצטרף לדעתו של יוגב, ההודעה הייתה בטעות. עכשיו אני מבקש לדעת – אני לא שואל אותך אם זה נכון או לא נכון, כי אני יודע שג'ומס לא אומר דברים לא נכונים, השאלה היא, אומר חבר הכנסת ג'ומס: אם ככה, ההתנהלות וכל אחד שמעלה נושא חדש זה מה שיקרה, אני רוצה לבטל את הביטול שלי מההסתייגויות, ולנסות להעלות אותן כנושא חדש. ברמה הערכית, אני רוצה. לא ברמה העובדתית, העובדות ברורות.","היו""ר רוני בר-און"
170,71335,"אני רוצה שהדברים יהיו ברורים. היום הונחו בפנינו מספר הסתייגויות. מספר שאלות של נושא חדש או לא נושא חדש. ואכן, החלטנו – וג'ומס השתמש גם בביטוי ""כדי לא להבעיר את התבערה"" – שאנחנו דוחים את כל הנושאים הללו. אבל, אני במהלך הישיבה אמרתי שיש לנו נושא חדש שצריך להיות נדון בוועדת הכנסת. משום שעל זה ניהלנו דיון לפני כן, זה לא בא בפנינו עכשיו, זה בא במסגרת הדיונים הרגילים, והיה ברור שהנושא הזה יידון בוועדת הכנסת ללא שום קשר עם הנושאים שהועלו היום על סדר היום.",יושב ראש ועדת הכספים אברהם הירשזון
171,71335,מה שאתה אומר הוא שהוויתור של ג'ומס נעשה תוך כדי ידיעה שיש לפחות נושא חדש אחד.,"היו""ר רוני בר-און"
172,71335,בהחלט. בהחלט.,יושב ראש ועדת הכספים אברהם הירשזון
173,71335,זאת תשובתך לעניין. תודה.,"היו""ר רוני בר-און"
174,71335,"כדאי לשחרר את היושב ראש, יש לו עוד עבודה רבה לעשותה.",גדעון סער
175,71335,"היושב ראש, אני מאד מודה לך, תמשיך במלאכת הקודש שאתה עושה, תודה רבה לך.","היו""ר רוני בר-און"
176,71335,תשאל אותו אם הוא יהיה מוכן בשעה 13:30 להופיע במליאה היום.,מאיר פרוש
177,71335,"אני לא שואל אותו. בא מזכיר הכנסת ואמר. מה אתה רוצה, שאני אעמיד בסימן שאלה את מה שמזכיר הכנסת הודיע לי? אני מאמין למזכיר הכנסת.","היו""ר רוני בר-און"
